UserID,Age,PreferredGenre,WatchHours,LoginPerWeek,CompletionRate
7391,59,Sci-Fi,17,7,89
7392,27,Action,39,6,66
7393,44,Comedy,23,2,92
7394,43,Romance,120,4,57
7395,35,Comedy,19,6,73
7396,43,Comedy,81,4,49
7397,55,Sci-Fi,5,7,54
7398,26,Drama,39,6,97
7399,41,Drama,112,2,68
7400,32,Action,83,6,52
7401,28,Kids,47,1,42
7402,23,Documentary,97,6,90
7403,60,Action,24,1,52
7404,53,Horror,108,7,44
7405,50,Kids,84,4,46
7406,33,Horror,19,2,78
7407,55,Documentary,70,2,83
7408,54,Action,41,2,56
7409,31,Horror,92,2,86
7410,22,Drama,115,3,55
7411,28,Sci-Fi,62,4,84
7412,60,Drama,37,3,59
7413,37,Horror,117,1,65
7414,27,Sci-Fi,115,1,43
7415,19,Documentary,14,3,98
7416,60,Comedy,100,2,85
7417,54,Horror,82,3,87
7418,43,Action,44,1,97
7419,35,Comedy,28,1,83
7420,33,Comedy,47,1,93
7421,24,Sci-Fi,70,5,76
7422,37,Sci-Fi,108,2,40
7423,45,Romance,25,7,89
7424,29,Sci-Fi,89,7,40
7425,52,Kids,10,3,85
7426,25,Comedy,46,2,58
7427,58,Documentary,86,6,64
7428,19,Kids,88,6,62
7429,24,Romance,120,4,52
7430,58,Comedy,120,1,58
7431,23,Action,13,2,94
7432,24,Drama,68,7,63
7433,42,Sci-Fi,14,5,57
7434,57,Sci-Fi,27,3,95
7435,30,Romance,66,3,92
7436,51,Kids,6,4,58
7437,25,Romance,29,4,51
7438,25,Action,27,5,95
7439,35,Action,73,2,43
7440,43,Sci-Fi,35,6,93
7441,43,Comedy,93,6,41
7442,20,Documentary,93,2,89
7443,40,Action,9,6,40
7444,39,Horror,51,7,45
7445,25,Drama,30,7,78
7446,25,Action,113,4,53
7447,41,Comedy,70,4,82
7448,40,Action,33,1,87
7449,19,Horror,99,5,82
7450,43,Comedy,79,7,64
7451,23,Comedy,29,6,55
7452,38,Romance,7,2,51
7453,25,Horror,102,3,69
7454,25,Romance,92,6,83
7455,36,Romance,25,5,47
7456,36,Romance,16,3,55
7457,33,Drama,36,7,59
7458,23,Kids,16,2,42
7459,20,Kids,102,4,96
7460,52,Kids,16,5,84
7461,27,Romance,26,4,52
7462,23,Documentary,64,4,58
7463,37,Sci-Fi,117,1,99
7464,22,Drama,21,7,64
7465,48,Romance,37,5,88
7466,43,Comedy,107,3,45
7467,24,Kids,115,3,45
7468,28,Action,110,4,40
7469,56,Horror,67,2,80
7470,46,Action,75,2,72
7471,40,Horror,38,7,61
7472,55,Horror,108,6,42
7473,50,Kids,99,2,88
7474,48,Comedy,58,1,68
7475,48,Action,111,5,100
7476,28,Kids,65,5,98
7477,60,Action,116,1,70
7478,25,Kids,120,1,84
7479,58,Romance,56,6,66
7480,38,Romance,68,7,73
7481,54,Drama,99,3,78
7482,54,Kids,111,2,71
7483,59,Drama,77,6,53
7484,19,Drama,89,3,70
7485,36,Romance,93,7,90
7486,50,Action,35,7,71
7487,18,Romance,60,3,78
7488,34,Kids,31,3,68
7489,36,Romance,78,2,50
7490,58,Romance,112,7,52
7491,39,Horror,25,6,88
7492,18,Drama,81,2,100
7493,29,Comedy,11,1,43
7494,54,Kids,9,6,68
7495,27,Documentary,102,7,53
7496,38,Documentary,65,1,88
7497,22,Horror,46,5,65
7498,52,Horror,54,6,92
7499,56,Documentary,24,6,85
7500,38,Drama,75,1,52
7501,25,Action,5,7,83
7502,49,Sci-Fi,73,6,85
7503,58,Drama,96,2,83
7504,34,Action,98,7,79
7505,20,Documentary,59,7,75
7506,44,Sci-Fi,58,6,60
7507,26,Action,88,5,63
7508,35,Kids,102,2,95
7509,22,Romance,55,1,84
7510,55,Comedy,60,2,56
7511,23,Kids,97,1,47
7512,34,Kids,95,6,49
7513,58,Comedy,94,5,86
7514,20,Comedy,19,1,71
7515,48,Kids,95,4,50
7516,42,Comedy,50,3,97
7517,19,Kids,42,5,66
7518,31,Horror,88,7,74
7519,27,Sci-Fi,23,5,88
7520,52,Comedy,85,1,88
7521,59,Action,43,6,88
7522,43,Action,110,3,51
7523,59,Drama,118,5,47
7524,38,Sci-Fi,8,3,57
7525,20,Romance,65,1,50
7526,57,Drama,102,6,57
7527,29,Kids,33,4,81
7528,47,Sci-Fi,103,7,73
7529,29,Drama,23,5,74
7530,57,Documentary,86,3,45
7531,25,Drama,95,7,100
7532,36,Horror,22,7,50
7533,29,Sci-Fi,39,3,75
7534,28,Romance,58,5,65
7535,22,Action,95,3,70
7536,34,Kids,67,5,91
7537,22,Comedy,21,2,73
7538,20,Comedy,27,6,59
7539,20,Sci-Fi,98,3,82
7540,23,Romance,84,4,55
7541,37,Kids,112,2,80
7542,22,Action,41,4,68
7543,38,Documentary,69,1,97
7544,37,Action,58,4,58
7545,47,Comedy,11,7,57
7546,57,Kids,57,5,67
7547,58,Kids,47,3,74
7548,39,Documentary,92,3,95
7549,20,Documentary,72,2,89
7550,43,Kids,73,5,74
7551,26,Comedy,14,6,69
7552,31,Kids,44,2,71
7553,60,Action,108,2,73
7554,26,Horror,98,5,94
7555,19,Romance,54,6,89
7556,55,Drama,108,5,100
7557,20,Kids,47,5,87
7558,50,Comedy,50,2,88
7559,23,Sci-Fi,74,2,89
7560,59,Documentary,46,6,59
7561,46,Action,114,5,76
7562,57,Horror,60,7,75
7563,28,Sci-Fi,94,4,41
7564,19,Sci-Fi,50,7,63
7565,39,Kids,101,6,51
7566,45,Horror,120,1,81
7567,19,Action,13,1,76
7568,21,Kids,28,5,76
7569,34,Comedy,112,6,75
7570,57,Action,53,4,41
7571,23,Kids,107,1,96
7572,49,Romance,111,4,76
7573,43,Comedy,117,1,65
7574,49,Action,23,1,66
7575,47,Action,108,5,44
7576,25,Horror,63,7,49
7577,50,Comedy,7,2,74
7578,32,Sci-Fi,11,7,97
7579,31,Comedy,85,7,73
7580,26,Horror,39,1,91
7581,28,Drama,111,1,62
7582,42,Kids,112,4,82
7583,53,Horror,51,1,87
7584,49,Drama,85,4,49
7585,29,Action,66,1,69
7586,35,Comedy,36,3,94
7587,21,Comedy,54,2,58
7588,27,Romance,22,5,41
7589,46,Romance,34,2,90
7590,29,Comedy,115,7,93
7591,24,Horror,32,5,49
7592,24,Documentary,52,1,65
7593,34,Horror,64,5,51
7594,59,Romance,105,4,79
7595,31,Action,78,7,49
7596,33,Horror,110,7,86
7597,23,Horror,39,2,57
7598,19,Documentary,55,3,92
7599,40,Drama,26,4,88
7600,33,Comedy,81,4,69
7601,52,Romance,118,5,60
7602,27,Romance,19,1,69
7603,47,Documentary,12,3,89
7604,54,Romance,28,5,67
7605,54,Romance,60,4,97
7606,31,Romance,51,5,46
7607,46,Comedy,66,1,98
7608,49,Drama,8,4,70
7609,48,Documentary,111,2,43
7610,21,Horror,43,2,76
7611,26,Sci-Fi,111,7,52
7612,57,Action,64,4,59
7613,24,Comedy,21,2,98
7614,26,Documentary,12,5,45
7615,25,Action,55,6,74
7616,20,Documentary,63,5,57
7617,55,Action,5,5,57
7618,52,Sci-Fi,58,1,84
7619,50,Action,111,5,96
7620,51,Romance,65,7,54
7621,26,Drama,41,3,50
7622,39,Documentary,28,1,83
7623,18,Romance,53,2,55
7624,24,Documentary,98,4,76
7625,42,Romance,27,4,87
7626,50,Romance,112,5,92
7627,40,Sci-Fi,71,4,73
7628,24,Horror,82,7,98
7629,27,Romance,91,4,66
7630,19,Action,61,1,43
7631,58,Horror,24,3,83
7632,60,Action,40,5,85
7633,42,Comedy,26,6,86
7634,48,Horror,97,3,97
7635,23,Romance,10,7,81
7636,53,Documentary,112,6,58
7637,49,Action,9,7,81
7638,27,Drama,109,3,99
7639,51,Action,48,1,86
7640,31,Action,85,6,44
7641,30,Romance,31,1,85
7642,22,Horror,91,1,81
7643,43,Horror,20,1,41
7644,48,Documentary,40,2,56
7645,44,Romance,112,3,42
7646,31,Kids,97,4,83
7647,30,Documentary,104,2,82
7648,30,Kids,26,4,91
7649,42,Horror,37,1,97
7650,37,Documentary,28,4,88
7651,52,Romance,120,6,65
7652,30,Romance,104,6,63
7653,48,Documentary,61,4,89
7654,38,Kids,101,3,51
7655,50,Horror,33,7,48
7656,18,Romance,26,7,40
7657,37,Documentary,19,5,79
7658,32,Sci-Fi,75,1,52
7659,51,Documentary,81,1,52
7660,21,Drama,38,4,76
7661,50,Action,83,4,55
7662,52,Documentary,97,1,50
7663,28,Horror,46,4,96
7664,49,Action,119,6,99
7665,35,Romance,6,5,70
7666,22,Action,33,4,97
7667,28,Action,66,3,78
7668,32,Romance,75,4,89
7669,38,Drama,66,5,80
7670,46,Action,18,3,73
7671,44,Drama,36,7,67
7672,47,Kids,75,4,82
7673,43,Action,54,4,40
7674,59,Romance,41,2,51
7675,49,Documentary,48,3,42
7676,32,Romance,107,3,55
7677,60,Kids,43,3,91
7678,30,Documentary,6,2,59
7679,21,Romance,11,4,67
7680,45,Horror,54,4,44
7681,45,Romance,65,7,84
7682,20,Sci-Fi,17,6,64
7683,45,Documentary,79,3,90
7684,30,Drama,70,6,83
7685,42,Documentary,62,5,59
7686,41,Comedy,18,7,47
7687,35,Documentary,72,2,44
7688,51,Action,107,1,85
7689,46,Horror,5,2,42
7690,60,Action,90,2,53
7691,28,Action,110,2,86
7692,21,Drama,50,5,42
7693,48,Romance,119,3,70
7694,34,Drama,19,1,83
7695,24,Documentary,63,6,77
7696,28,Horror,113,3,74
7697,33,Sci-Fi,29,5,66
7698,44,Drama,35,6,78
7699,43,Romance,40,5,95
7700,52,Romance,58,2,78
7701,18,Horror,52,6,63
7702,22,Romance,75,1,45
7703,31,Kids,73,3,66
7704,56,Romance,31,4,56
7705,30,Sci-Fi,19,7,41
7706,35,Drama,62,4,91
7707,51,Sci-Fi,22,2,45
7708,59,Sci-Fi,112,1,91
7709,60,Horror,80,3,90
7710,46,Action,83,5,63
7711,47,Action,36,3,98
7712,23,Romance,75,5,93
7713,53,Horror,48,5,77
7714,54,Documentary,78,2,76
7715,58,Kids,36,6,96
7716,55,Drama,70,2,83
7717,27,Romance,52,4,86
7718,53,Action,27,1,63
7719,34,Drama,86,7,63
7720,46,Kids,52,6,95
7721,34,Romance,84,1,69
7722,58,Sci-Fi,99,7,97
7723,29,Comedy,67,7,51
7724,52,Horror,53,3,51
7725,56,Kids,120,3,97
7726,29,Sci-Fi,11,6,66
7727,19,Documentary,102,7,86
7728,56,Kids,88,3,46
7729,51,Kids,71,7,86
7730,21,Documentary,92,1,68
7731,48,Sci-Fi,51,7,94
7732,37,Documentary,50,4,54
7733,46,Horror,41,6,50
7734,21,Sci-Fi,77,5,85
7735,21,Documentary,105,7,99
7736,54,Sci-Fi,109,5,61
7737,20,Documentary,114,6,53
7738,22,Horror,58,3,99
7739,49,Sci-Fi,38,6,47
7740,58,Drama,106,5,99
7741,56,Action,67,7,57
7742,38,Comedy,89,1,49
7743,27,Kids,118,3,67
7744,48,Drama,75,2,41
7745,35,Action,77,2,82
7746,42,Sci-Fi,49,6,60
7747,24,Comedy,31,1,97
7748,59,Action,44,4,62
7749,20,Kids,112,1,87
7750,39,Action,81,4,70
7751,37,Horror,47,6,61
7752,32,Comedy,14,6,99
7753,54,Documentary,97,1,79
7754,49,Action,42,4,65
7755,31,Romance,119,6,71
7756,57,Drama,40,3,65
7757,30,Drama,91,5,77
7758,58,Horror,69,7,99
7759,59,Kids,29,3,63
7760,45,Documentary,46,2,63
7761,38,Romance,61,5,40
7762,32,Kids,19,7,50
7763,54,Romance,27,1,67
7764,56,Kids,37,3,92
7765,19,Romance,6,6,41
7766,53,Comedy,7,3,45
7767,18,Sci-Fi,116,5,41
7768,36,Documentary,7,4,74
7769,36,Drama,21,6,88
7770,60,Kids,13,7,67
7771,53,Romance,39,7,93
7772,44,Horror,60,5,41
7773,60,Horror,74,4,40
7774,23,Horror,62,4,73
7775,45,Documentary,27,3,62
7776,51,Action,107,2,42
7777,38,Kids,120,3,68
7778,25,Comedy,119,6,62
7779,51,Action,107,2,87
7780,26,Documentary,15,1,62
7781,34,Action,28,2,53
7782,47,Kids,91,1,52
7783,43,Documentary,65,4,71
7784,42,Romance,42,7,71
7785,34,Documentary,29,1,59
7786,29,Sci-Fi,104,5,45
7787,28,Comedy,72,4,64
7788,20,Documentary,10,7,96
7789,18,Horror,8,5,83
7790,36,Comedy,118,5,80
7791,42,Drama,120,1,75
7792,32,Drama,112,3,49
7793,46,Sci-Fi,58,6,69
7794,41,Comedy,109,7,78
7795,23,Sci-Fi,19,1,79
7796,26,Documentary,90,2,96
7797,47,Documentary,54,1,50
7798,39,Drama,87,5,66
7799,19,Kids,40,5,89
7800,47,Documentary,65,2,58
7801,52,Sci-Fi,37,3,87
7802,24,Documentary,71,2,62
7803,21,Sci-Fi,46,2,79
7804,19,Horror,101,2,56
7805,49,Sci-Fi,12,6,43
7806,28,Sci-Fi,28,5,85
7807,51,Documentary,62,7,77
7808,26,Romance,46,6,83
7809,39,Drama,44,6,67
7810,38,Horror,76,2,53
7811,36,Romance,57,2,86
7812,33,Action,60,5,59
7813,34,Horror,102,3,77
7814,55,Sci-Fi,117,5,65
7815,53,Sci-Fi,24,1,54
7816,34,Action,50,7,76
7817,60,Horror,58,2,69
7818,56,Horror,19,3,53
7819,43,Documentary,57,3,94
7820,25,Sci-Fi,58,4,97
7821,45,Kids,67,1,91
7822,39,Horror,43,2,57
7823,18,Sci-Fi,28,6,69
7824,42,Horror,72,1,63
7825,23,Action,31,3,68
7826,29,Romance,99,2,41
7827,36,Horror,25,5,73
7828,52,Comedy,56,2,97
7829,56,Sci-Fi,20,6,98
7830,48,Comedy,52,1,99
7831,56,Drama,73,2,67
7832,33,Action,30,2,99
7833,48,Drama,58,3,51
7834,55,Sci-Fi,48,2,99
7835,58,Sci-Fi,74,1,89
7836,35,Horror,42,7,56
7837,29,Action,48,3,60
7838,57,Comedy,41,1,55
7839,34,Drama,27,7,90
7840,33,Horror,51,3,82
7841,56,Kids,47,4,79
7842,35,Horror,76,2,93
7843,52,Comedy,19,3,96
7844,58,Documentary,92,2,47
7845,47,Action,14,6,99
7846,32,Comedy,9,2,98
7847,57,Drama,65,2,53
7848,59,Drama,88,6,49
7849,52,Comedy,66,1,91
7850,40,Sci-Fi,96,7,100
7851,39,Comedy,120,7,42
7852,38,Drama,53,6,55
7853,23,Kids,8,4,99
7854,23,Kids,87,3,53
7855,31,Kids,52,4,52
7856,36,Action,81,6,74
7857,34,Comedy,73,7,85
7858,31,Kids,83,4,91
7859,28,Romance,57,5,97
7860,45,Comedy,101,4,46
7861,43,Drama,94,1,67
7862,33,Horror,28,3,41
7863,27,Kids,113,2,57
7864,35,Action,33,5,75
7865,46,Documentary,110,6,81
7866,21,Kids,99,5,69
7867,52,Drama,57,4,93
7868,24,Drama,106,5,91
7869,36,Action,50,6,42
7870,46,Documentary,115,4,59
7871,18,Documentary,69,5,70
7872,27,Romance,100,7,88
7873,21,Action,71,7,97
7874,22,Romance,117,6,75
7875,48,Comedy,24,7,77
7876,60,Documentary,10,4,55
7877,50,Kids,52,2,49
7878,35,Romance,40,2,53
7879,23,Horror,105,2,100
7880,26,Sci-Fi,12,6,78
7881,35,Kids,96,5,91
7882,47,Horror,62,4,60
7883,20,Drama,44,7,49
7884,42,Comedy,62,5,98
7885,25,Action,110,5,76
7886,48,Comedy,53,4,78
7887,49,Romance,49,7,50
7888,48,Horror,111,4,58
7889,54,Comedy,72,6,55
7890,30,Sci-Fi,53,6,96
7891,38,Comedy,100,2,59
7892,44,Romance,45,1,85
7893,21,Action,21,6,51
7894,49,Kids,15,7,48
7895,21,Romance,78,5,41
7896,53,Horror,89,3,74
7897,37,Horror,115,4,53
7898,38,Documentary,118,3,100
7899,29,Drama,61,7,60
7900,19,Horror,27,5,61
7901,41,Documentary,15,2,86
7902,24,Romance,8,4,95
7903,18,Sci-Fi,66,5,81
7904,28,Drama,52,6,41
7905,37,Kids,45,3,51
7906,34,Action,45,5,85
7907,33,Comedy,114,3,60
7908,36,Drama,29,4,100
7909,52,Kids,64,5,89
7910,20,Horror,89,1,66
7911,34,Sci-Fi,112,6,53
7912,22,Romance,29,6,45
7913,60,Sci-Fi,36,1,64
7914,44,Comedy,65,1,43
7915,48,Action,85,7,71
7916,47,Drama,54,2,42
7917,50,Kids,6,4,63
7918,50,Romance,27,1,44
7919,36,Horror,72,5,78
7920,53,Romance,109,5,59
7921,42,Action,120,1,98
7922,24,Horror,18,4,62
7923,36,Documentary,47,3,71
7924,31,Sci-Fi,77,4,65
7925,51,Kids,69,6,66
7926,47,Comedy,32,1,92
7927,54,Documentary,15,3,73
7928,24,Sci-Fi,32,6,73
7929,19,Documentary,40,6,52
7930,46,Documentary,20,3,58
7931,44,Sci-Fi,85,2,88
7932,24,Kids,31,5,59
7933,42,Kids,66,7,51
7934,46,Sci-Fi,36,6,79
7935,36,Documentary,47,2,40
7936,33,Documentary,6,3,58
7937,45,Documentary,75,1,49
7938,20,Kids,52,4,64
7939,53,Drama,90,5,95
7940,48,Documentary,29,4,68
7941,42,Romance,119,7,87
7942,37,Kids,108,1,88
7943,57,Action,7,2,95
7944,28,Drama,82,1,92
7945,58,Horror,86,2,41
7946,59,Drama,104,4,57
7947,31,Romance,117,7,92
7948,29,Documentary,61,3,53
7949,38,Comedy,28,1,75
7950,37,Drama,93,2,60
7951,40,Horror,88,5,74
7952,35,Horror,52,7,43
7953,37,Romance,11,4,83
7954,48,Comedy,53,3,54
7955,41,Drama,37,5,90
7956,53,Sci-Fi,23,2,98
7957,40,Action,23,3,57
7958,45,Action,95,6,85
7959,55,Horror,49,1,85
7960,39,Action,55,6,81
7961,58,Comedy,96,5,52
7962,28,Horror,58,6,97
7963,53,Drama,110,4,61
7964,29,Comedy,53,6,93
7965,27,Action,20,7,95
7966,45,Kids,36,3,72
7967,59,Action,103,3,42
7968,60,Horror,50,5,98
7969,43,Romance,15,5,86
7970,39,Kids,49,6,91
7971,24,Action,78,1,60
7972,52,Horror,118,2,83
7973,57,Kids,86,2,46
7974,32,Sci-Fi,87,6,57
7975,37,Romance,63,5,83
7976,23,Drama,110,1,67
7977,22,Romance,42,7,58
7978,29,Kids,61,4,60
7979,55,Comedy,110,1,48
7980,21,Sci-Fi,102,7,93
7981,49,Action,41,5,83
7982,46,Action,41,5,61
7983,58,Documentary,33,1,59
7984,56,Kids,35,1,96
7985,39,Documentary,89,5,81
7986,47,Horror,41,1,54
7987,58,Drama,31,2,77
7988,31,Documentary,88,7,60
7989,20,Drama,28,5,68
7990,35,Action,37,3,46
7991,18,Drama,115,7,72
7992,44,Romance,79,3,43
7993,57,Horror,51,3,96
7994,28,Kids,100,7,51
7995,46,Sci-Fi,73,6,48
7996,54,Comedy,96,4,79
7997,54,Drama,69,6,81
7998,42,Kids,18,2,44
7999,25,Action,101,6,83
8000,20,Kids,17,6,41
8001,45,Horror,40,1,96
8002,60,Kids,103,7,84
8003,25,Horror,80,7,95
8004,46,Documentary,80,3,76
8005,46,Romance,7,2,69
8006,29,Drama,107,6,44
8007,60,Comedy,106,1,77
8008,55,Romance,114,3,97
8009,45,Sci-Fi,59,5,63
8010,52,Horror,108,7,85
8011,21,Romance,51,4,41
8012,48,Drama,43,6,67
8013,53,Action,89,3,61
8014,50,Drama,22,4,89
8015,20,Horror,70,7,72
8016,60,Kids,18,5,97
8017,45,Romance,108,4,92
8018,37,Horror,33,1,44
8019,37,Drama,22,2,68
8020,50,Sci-Fi,37,5,85
8021,33,Comedy,90,4,87
8022,50,Action,53,7,99
8023,59,Documentary,26,3,55
8024,51,Romance,10,7,99
8025,40,Action,83,7,88
8026,33,Action,69,7,95
8027,40,Romance,93,7,96
8028,36,Documentary,10,3,54
8029,37,Horror,60,4,50
8030,43,Drama,39,7,64
8031,38,Comedy,68,4,46
8032,34,Documentary,61,7,54
8033,20,Action,89,6,68
8034,29,Sci-Fi,30,7,99
8035,26,Action,92,5,93
8036,22,Action,72,2,79
8037,52,Comedy,80,5,55
8038,32,Documentary,38,6,86
8039,44,Documentary,9,4,44
8040,22,Drama,38,7,74
8041,53,Documentary,66,4,48
8042,29,Sci-Fi,21,4,54
8043,46,Comedy,68,5,74
8044,23,Horror,97,5,59
8045,41,Romance,107,4,73
8046,38,Horror,72,1,71
8047,59,Romance,33,1,62
8048,60,Action,51,5,48
8049,37,Drama,103,5,67
8050,40,Horror,109,7,80
8051,37,Action,33,1,50
8052,36,Comedy,7,4,61
8053,21,Kids,89,3,62
8054,27,Drama,33,5,55
8055,51,Documentary,64,2,56
8056,33,Drama,24,5,77
8057,52,Sci-Fi,75,5,81
8058,38,Documentary,25,2,52
8059,56,Horror,117,4,67
8060,51,Romance,44,5,40
8061,37,Drama,29,7,62
8062,39,Kids,113,1,77
8063,48,Kids,64,6,61
8064,27,Comedy,61,3,71
8065,39,Sci-Fi,37,7,57
8066,23,Romance,12,3,90
8067,35,Sci-Fi,95,5,45
8068,48,Romance,51,5,64
8069,48,Romance,81,4,49
8070,23,Sci-Fi,59,6,93
8071,35,Drama,111,3,69
8072,49,Sci-Fi,113,6,87
8073,33,Documentary,30,2,94
8074,50,Documentary,42,7,88
8075,30,Drama,16,3,53
8076,23,Romance,21,3,93
8077,40,Sci-Fi,82,6,97
8078,22,Kids,10,2,87
8079,40,Sci-Fi,53,2,93
8080,30,Romance,116,5,77
8081,50,Kids,72,3,100
8082,60,Documentary,83,4,55
8083,31,Documentary,100,5,42
8084,45,Action,106,3,47
8085,19,Sci-Fi,118,2,93
8086,23,Kids,55,7,55
8087,45,Documentary,63,2,62
8088,46,Sci-Fi,53,3,54
8089,55,Horror,80,7,46
8090,59,Horror,13,2,96
8091,42,Kids,92,5,74
8092,57,Horror,43,3,63
8093,29,Horror,90,5,53
8094,45,Horror,79,6,83
8095,25,Comedy,104,4,87
8096,39,Comedy,92,7,71
8097,39,Kids,28,4,71
8098,20,Sci-Fi,5,2,79
8099,24,Documentary,39,4,92
8100,60,Documentary,77,7,58
8101,27,Drama,36,3,80
8102,53,Comedy,18,2,62
8103,43,Drama,63,7,80
8104,41,Documentary,23,6,76
8105,41,Horror,78,4,82
8106,50,Documentary,35,2,80
8107,59,Romance,67,3,81
8108,28,Kids,80,1,98
8109,32,Romance,83,4,46
8110,57,Sci-Fi,61,3,88
8111,50,Romance,104,5,80
8112,53,Documentary,16,1,92
8113,29,Romance,13,3,71
8114,20,Kids,48,1,62
8115,41,Sci-Fi,60,6,86
8116,57,Kids,7,5,82
8117,38,Action,120,5,53
8118,41,Romance,51,5,53
8119,45,Drama,7,3,55
8120,56,Horror,110,2,80
8121,54,Comedy,34,2,90
8122,24,Horror,94,2,76
8123,40,Action,105,4,72
8124,39,Horror,78,3,83
8125,53,Documentary,73,1,88
8126,47,Drama,34,4,68
8127,30,Documentary,79,7,84
8128,29,Action,59,2,46
8129,20,Horror,112,2,48
8130,55,Documentary,106,1,95
8131,34,Romance,61,2,65
8132,48,Comedy,52,6,71
8133,31,Documentary,119,1,59
8134,22,Sci-Fi,23,4,85
8135,57,Kids,106,5,50
8136,35,Horror,19,3,82
8137,18,Horror,85,2,72
8138,51,Comedy,35,6,47
8139,59,Documentary,5,4,92
8140,45,Action,57,4,83
8141,54,Horror,101,2,65
8142,25,Drama,40,5,82
8143,43,Documentary,66,6,79
8144,37,Action,31,1,76
8145,32,Comedy,57,5,40
8146,19,Romance,44,6,47
8147,52,Sci-Fi,5,1,96
8148,44,Horror,92,4,92
8149,33,Comedy,7,7,75
8150,40,Sci-Fi,93,4,67
8151,34,Kids,108,2,93
8152,25,Documentary,69,7,99
8153,53,Sci-Fi,108,3,42
8154,58,Sci-Fi,117,1,55
8155,55,Comedy,55,3,77
8156,39,Horror,96,4,79
8157,33,Sci-Fi,18,3,56
8158,42,Drama,78,4,67
8159,41,Drama,35,7,66
8160,32,Documentary,102,6,72
8161,58,Drama,18,3,77
8162,18,Sci-Fi,103,3,81
8163,41,Documentary,86,5,70
8164,59,Documentary,92,6,96
8165,38,Documentary,89,3,75
8166,56,Sci-Fi,66,2,64
8167,52,Sci-Fi,83,2,46
8168,58,Documentary,89,6,94
8169,44,Drama,20,4,68
8170,26,Comedy,23,1,54
8171,25,Kids,30,4,81
8172,55,Sci-Fi,39,3,93
8173,52,Sci-Fi,13,3,92
8174,41,Action,25,7,85
8175,52,Romance,31,5,58
8176,38,Documentary,52,3,100
8177,43,Romance,21,2,54
8178,35,Action,36,6,67
8179,26,Horror,111,5,42
8180,56,Comedy,65,4,41
8181,58,Action,60,2,40
8182,29,Horror,12,6,88
8183,59,Action,67,1,77
8184,27,Horror,108,1,61
8185,19,Romance,38,7,75
8186,54,Kids,63,6,81
8187,54,Comedy,91,4,56
8188,44,Sci-Fi,36,6,40
8189,31,Comedy,89,6,68
8190,34,Drama,81,1,70
8191,25,Romance,66,5,92
8192,56,Documentary,81,4,44
8193,48,Kids,88,4,90
8194,20,Sci-Fi,82,1,82
8195,33,Drama,6,6,53
8196,31,Comedy,53,5,66
8197,19,Comedy,32,3,65
8198,24,Horror,53,4,89
8199,53,Action,38,7,59
8200,37,Drama,51,5,86
8201,51,Horror,115,5,64
8202,48,Romance,84,1,92
8203,50,Action,64,4,95
8204,29,Romance,67,6,55
8205,40,Comedy,17,1,72
8206,58,Kids,78,1,65
8207,41,Documentary,22,2,73
8208,53,Documentary,40,5,66
8209,39,Sci-Fi,92,2,64
8210,42,Drama,80,7,53
8211,22,Drama,46,6,44
8212,34,Documentary,84,5,45
8213,44,Drama,120,2,55
8214,29,Sci-Fi,11,7,63
8215,30,Sci-Fi,80,5,70
8216,18,Comedy,83,7,64
8217,50,Horror,56,3,90
8218,40,Comedy,107,6,86
8219,60,Horror,61,2,90
8220,56,Drama,19,6,98
8221,45,Documentary,72,7,73
8222,25,Kids,82,2,85
8223,31,Kids,80,3,74
8224,45,Sci-Fi,107,7,58
8225,46,Drama,120,3,78
8226,46,Documentary,40,4,81
8227,55,Kids,40,5,57
8228,31,Romance,17,4,64
8229,43,Sci-Fi,96,1,63
8230,43,Sci-Fi,74,7,51
8231,22,Horror,12,6,71
8232,18,Horror,21,1,44
8233,52,Documentary,67,1,73
8234,30,Action,87,7,42
8235,55,Romance,64,2,94
8236,29,Comedy,25,5,74
8237,57,Drama,107,5,80
8238,32,Drama,119,5,99
8239,22,Documentary,50,6,63
8240,28,Comedy,32,2,83
8241,56,Horror,55,1,66
8242,48,Action,15,2,58
8243,47,Horror,86,5,49
8244,27,Comedy,117,6,58
8245,49,Horror,101,3,53
8246,27,Action,78,7,43
8247,47,Comedy,24,2,51
8248,45,Romance,42,4,44
8249,32,Documentary,43,1,83
8250,47,Horror,61,3,42
8251,52,Romance,54,4,90
8252,28,Romance,26,3,96
8253,58,Sci-Fi,78,2,48
8254,26,Drama,28,4,92
8255,45,Sci-Fi,39,1,52
8256,24,Documentary,5,1,84
8257,56,Documentary,41,1,72
8258,33,Comedy,67,7,61
8259,56,Comedy,62,5,94
8260,38,Horror,30,6,54
8261,35,Romance,28,4,84
8262,27,Sci-Fi,96,7,46
8263,54,Action,40,5,68
8264,27,Comedy,41,7,98
8265,57,Kids,66,3,100
8266,26,Kids,51,3,67
8267,54,Action,71,7,96
8268,58,Sci-Fi,19,6,60
8269,28,Romance,17,1,64
8270,42,Comedy,45,5,56
8271,39,Drama,52,1,58
8272,25,Documentary,24,6,71
8273,48,Documentary,47,1,47
8274,53,Comedy,20,2,61
8275,51,Documentary,27,5,51
8276,31,Drama,97,3,97
8277,27,Sci-Fi,64,1,66
8278,60,Documentary,96,6,97
8279,34,Kids,10,2,55
8280,26,Horror,11,5,87
8281,39,Drama,39,6,88
8282,40,Horror,26,6,63
8283,35,Action,87,5,49
8284,21,Horror,80,5,88
